Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Claim,Occupancy_Period
1.0,0,V,N,O,R,499.0,type2,less than 5,0,62
0.161643836,0,V,N,O,R,8150.0,type2,greater than 5,0,24
0.868852459,0,V,N,O,R,460.0,type2,less than 5,1,62
1.0,0,V,N,O,R,460.0,type2,less than 5,0,64
0.99726776,0,V,N,O,R,460.0,type2,less than 5,0,66
1.0,0,N,V,V,U,800.0,type2,no data,0,55
0.163934426,0,V,V,V,U,8150.0,type2,no data,0,32
1.0,0,V,N,O,R,1200.0,type2,less than 5,0,62
1.0,0,N,V,V,U,900.0,type2,no data,0,54
1.0,0,N,V,V,U,4625.0,type2,no data,0,26
0.99726776,0,N,V,V,U,1784.0,type2,no data,0,28
1.0,1,V,N,O,R,2580.0,type2,greater than 5,0,37
1.0,1,V,N,O,R,730.0,type2,greater than 5,1,25
1.0,1,V,N,O,R,16347.0,type2,greater than 5,1,36
0.495890411,1,V,N,O,R,3833.0,type2,greater than 5,0,16
0.495890411,1,V,N,O,R,3606.0,type2,greater than 5,0,17
0.953424658,0,V,N,O,R,150.0,type2,less than 5,0,40
0.334246575,0,V,N,O,R,2496.0,type2,less than 5,0,7
0.021917808,0,N,V,V,U,150.0,type2,no data,0,53
1.0,0,V,N,O,R,495.0,type2,less than 5,0,142
1.0,0,V,N,O,R,495.0,type2,less than 5,0,144
0.95890411,0,V,N,O,R,880.0,type2,less than 5,0,1
0.167123288,0,V,N,O,R,7400.0,type2,greater than 5,0,43
1.0,0,V,N,O,R,560.0,type2,less than 5,0,53
1.0,0,V,N,O,R,560.0,type2,less than 5,0,54
1.0,1,V,V,V,U,430.0,type2,no data,0,33
0.99726776,1,V,V,V,U,1000.0,type2,no data,0,56
0.994535519,0,V,V,V,U,500.0,type2,no data,0,36
1.0,0,V,N,O,R,3800.0,type2,less than 5,1,27
1.0,0,V,N,O,R,3800.0,type2,less than 5,0,28
1.0,0,V,N,O,R,3800.0,type2,less than 5,0,29
0.710382514,0,V,N,O,R,1312.0,type2,less than 5,0,32
1.0,0,N,V,V,U,1950.0,type2,no data,0,25
1.0,0,V,N,O,R,700.0,type2,less than 5,1,32
1.0,0,N,V,V,U,689.0,type2,no data,0,25
0.99726776,0,N,V,V,U,689.0,type2,no data,0,28
1.0,0,V,N,O,R,1440.0,type2,less than 5,0,43
0.747945205,0,V,N,O,R,1440.0,type2,less than 5,0,45
1.0,0,V,N,O,R,3339.0,type2,greater than 5,0,25
1.0,0,V,N,O,R,3339.0,type2,greater than 5,1,26
1.0,0,V,N,O,R,3339.0,type2,greater than 5,1,27
0.997260274,0,V,N,O,R,186.0,type2,less than 5,0,75
1.0,0,V,N,O,R,420.0,type2,less than 5,1,32
1.0,0,V,N,O,R,1440.0,type2,less than 5,0,51
1.0,0,V,V,V,U,560.0,type2,no data,0,34
0.98630137,0,V,V,V,U,560.0,type2,no data,0,35
0.926027397,0,V,N,O,R,426.0,type2,less than 5,0,164
0.99726776,0,V,V,V,U,1300.0,type2,no data,0,56
1.0,0,V,V,V,U,1648.0,type2,no data,1,35
1.0,0,N,V,V,U,350.0,type2,no data,1,52
1.0,0,V,V,V,U,350.0,type2,no data,0,34
1.0,0,V,N,O,R,2188.0,type2,greater than 5,0,40
1.0,0,V,N,O,R,2188.0,type2,greater than 5,0,41
1.0,0,V,N,O,R,2188.0,type2,greater than 5,0,41
1.0,0,V,V,V,U,900.0,type2,no data,0,36
1.0,0,N,V,V,U,4650.0,type2,no data,1,34
1.0,0,N,V,V,U,4650.0,type2,no data,0,36
1.0,1,N,V,V,U,300.0,type2,no data,0,32
0.378082192,1,V,N,O,R,6486.0,type2,less than 5,1,33
1.0,0,V,N,O,R,2400.0,type2,less than 5,0,12
1.0,0,V,N,O,R,750.0,type2,less than 5,0,4
0.68852459,0,V,N,O,R,310.0,type2,less than 5,0,5
0.579234973,1,V,N,O,R,4300.0,type2,less than 5,0,32
1.0,0,V,N,O,R,210.0,type2,less than 5,0,93
1.0,0,N,V,V,U,1900.0,type2,no data,0,32
1.0,0,V,N,O,R,450.0,type2,less than 5,0,92
1.0,0,V,N,O,R,3286.0,type2,greater than 5,0,3
1.0,0,N,V,V,U,160.0,type2,no data,0,33
1.0,0,V,N,O,R,300.0,type2,less than 5,0,115
1.0,1,N,V,V,U,2850.0,type2,no data,1,52
1.0,1,N,V,V,U,2850.0,type2,no data,1,53
0.161643836,1,N,V,V,U,2850.0,type2,no data,0,54
1.0,0,N,V,V,U,1000.0,type2,no data,0,34
1.0,0,V,N,O,R,5880.0,type2,greater than 5,1,53
1.0,0,V,V,V,U,600.0,type2,no data,0,35
1.0,1,N,V,V,U,3364.0,type2,no data,0,53
1.0,0,V,N,O,R,1870.0,type2,less than 5,0,36
1.0,0,N,V,V,U,1186.0,type2,no data,0,24
1.0,0,N,V,V,U,950.0,type2,no data,0,26
1.0,0,N,V,V,U,2986.0,type2,no data,0,27
1.0,0,V,N,O,R,1900.0,type2,less than 5,0,11
1.0,0,V,N,O,R,370.0,type2,less than 5,0,113
0.99726776,1,V,N,O,R,10310.0,type2,less than 5,0,16
1.0,0,N,V,V,U,500.0,type2,no data,0,33
1.0,0,N,V,V,U,2085.0,type2,no data,0,32
0.838356164,0,N,V,V,U,806.0,type2,no data,0,54
1.0,0,V,N,O,R,650.0,type2,less than 5,0,50
1.0,0,V,N,O,R,1000.0,type2,less than 5,0,25
1.0,0,V,N,O,R,4000.0,type2,less than 5,0,5
1.0,0,V,N,O,R,4000.0,type2,less than 5,0,7
1.0,0,V,N,O,R,610.0,type2,less than 5,0,8
1.0,0,V,N,O,R,1800.0,type2,less than 5,0,5
1.0,0,V,N,O,R,1800.0,type2,less than 5,0,7
0.24863388,0,V,N,O,R,4374.0,type2,less than 5,0,14
0.99726776,0,V,N,O,R,2355.0,type2,less than 5,0,11
1.0,1,N,V,V,U,3040.0,type2,no data,1,52
0.997260274,0,V,V,V,U,1400.0,type2,no data,1,35
0.994535519,0,V,V,V,U,1400.0,type2,no data,0,36
1.0,1,V,V,V,U,3700.0,type2,no data,0,33
0.99726776,0,N,V,V,U,605.0,type2,no data,0,36
1.0,1,N,V,V,U,322.0,type2,no data,0,32
1.0,1,N,V,V,U,322.0,type2,no data,0,34
0.915068493,0,N,V,V,U,8982.0,type2,no data,0,25
1.0,0,N,V,V,U,1180.0,type2,no data,0,32
0.832876712,0,N,V,V,U,2550.0,type2,no data,0,25
1.0,0,V,N,O,R,9474.0,type2,less than 5,0,4
1.0,0,V,N,O,R,977.0,type2,less than 5,1,21
1.0,1,V,N,O,R,800.0,type2,less than 5,0,130
1.0,1,V,N,O,R,1033.0,type2,less than 5,0,45
1.0,1,V,N,O,R,4650.0,type2,less than 5,1,13
1.0,0,V,N,O,R,2000.0,type2,less than 5,0,23
1.0,0,V,N,O,R,580.0,type2,less than 5,0,79
1.0,0,V,V,V,U,891.0,type2,no data,0,52
1.0,0,V,N,O,R,210.0,type2,greater than 5,0,314
1.0,0,V,N,O,R,210.0,type2,greater than 5,0,315
1.0,0,V,N,O,R,2002.0,type2,less than 5,0,49
0.99726776,0,V,N,O,R,950.0,type2,less than 5,0,46
1.0,0,V,N,O,R,915.0,type2,less than 5,0,25
1.0,0,V,N,O,R,915.0,type2,less than 5,1,26
1.0,0,V,N,O,R,600.0,type2,less than 5,1,26
0.0,0,V,V,V,U,300.0,type2,no data,0,56
1.0,0,V,V,V,U,2100.0,type2,no data,0,35
0.521857923,0,V,V,V,U,2100.0,type2,no data,1,36
1.0,0,V,V,V,U,850.0,type2,no data,0,52
0.0,0,V,V,V,U,220.0,type2,no data,0,54
0.0,0,V,V,V,U,1445.0,type2,no data,0,56
1.0,0,V,N,O,R,350.0,type2,greater than 5,1,65
1.0,0,V,N,O,R,272.0,type2,less than 5,0,24
1.0,0,N,V,V,U,1250.0,type2,no data,1,25
1.0,0,N,V,V,U,1250.0,type2,no data,1,26
1.0,1,V,N,O,R,500.0,type2,less than 5,0,113
0.890410959,1,V,N,O,R,1152.0,type2,less than 5,0,33
1.0,0,N,V,V,U,544.0,type2,no data,0,55
0.99726776,0,N,V,V,U,544.0,type2,no data,0,56
1.0,0,V,N,O,R,1900.0,type2,less than 5,0,23
1.0,0,V,N,O,R,1900.0,type2,less than 5,0,25
0.495890411,0,N,V,V,U,760.0,type2,no data,0,54
1.0,0,V,N,O,R,1382.0,type2,greater than 5,1,4
1.0,0,V,N,O,R,1260.0,type2,greater than 5,0,32
0.526027397,0,N,V,V,U,300.0,type2,no data,0,55
1.0,0,V,N,O,R,400.0,type2,less than 5,0,52
1.0,0,V,N,O,R,460.0,type2,less than 5,0,53
0.99726776,1,V,N,O,R,360.0,type2,less than 5,0,16
1.0,1,N,V,V,U,1790.0,type2,no data,0,52
1.0,1,N,V,V,U,1450.0,type2,no data,0,53
1.0,1,N,V,V,U,1450.0,type2,no data,1,54
1.0,0,V,N,O,R,1100.0,type2,less than 5,0,24
1.0,0,V,N,O,R,1100.0,type2,less than 5,0,26
1.0,1,V,N,O,R,1820.0,type2,less than 5,1,35
1.0,1,V,N,O,R,2184.0,type2,less than 5,0,62
1.0,1,V,N,O,R,9000.0,type2,greater than 5,1,55
1.0,1,V,N,O,R,1068.0,type2,less than 5,0,50
0.99726776,1,V,N,O,R,1068.0,type2,less than 5,1,51
1.0,1,V,N,O,R,750.0,type2,less than 5,0,33
1.0,1,V,N,O,R,750.0,type2,less than 5,0,35
1.0,0,V,N,O,R,345.0,type2,less than 5,0,96
1.0,1,V,N,O,R,6489.0,type2,greater than 5,0,2
1.0,1,V,N,O,R,6489.0,type2,greater than 5,1,4
1.0,0,V,N,O,R,6160.0,type2,less than 5,1,36
1.0,0,V,N,O,R,3369.0,type2,greater than 5,1,2
1.0,1,V,V,V,U,462.0,type2,no data,0,32
1.0,0,N,V,V,U,410.0,type2,no data,0,33
0.915068493,0,N,V,V,U,1400.0,type2,no data,0,25
1.0,0,N,V,V,U,605.0,type2,no data,0,33
1.0,0,N,V,V,U,2400.0,type2,no data,0,33
1.0,0,V,N,O,R,800.0,type2,less than 5,1,43
1.0,0,V,N,O,R,750.0,type2,less than 5,0,36
1.0,0,V,N,O,R,750.0,type2,less than 5,0,38
0.99726776,0,V,N,O,R,750.0,type2,less than 5,0,39
1.0,0,V,N,O,R,1031.0,type2,less than 5,0,43
1.0,0,V,N,O,R,1031.0,type2,less than 5,1,44
1.0,1,V,N,O,R,640.0,type2,less than 5,0,36
1.0,0,N,V,V,U,320.0,type2,no data,1,32
1.0,0,N,V,V,U,1200.0,type2,no data,0,34
0.580821918,1,N,V,V,U,2793.0,type3,no data,0,25
0.698630137,1,N,V,V,U,140.0,type3,no data,0,53
1.0,0,N,V,V,U,4113.0,type3,no data,1,34
1.0,1,V,V,V,U,480.0,type3,no data,0,52
1.0,0,N,V,V,U,300.0,type3,no data,0,55
0.290410959,1,V,N,O,R,3004.0,type3,greater than 5,0,38
1.0,1,V,N,O,R,350.0,type2,less than 5,0,62
1.0,1,V,N,O,R,350.0,type2,less than 5,0,66
1.0,1,V,V,V,U,790.0,type3,no data,0,52
1.0,1,V,N,O,R,1093.0,type2,less than 5,0,19
0.482191781,0,V,N,O,R,360.0,type2,less than 5,0,8
1.0,1,V,N,O,R,3000.0,type3,greater than 5,0,53
1.0,0,V,N,O,R,350.0,type3,less than 5,0,54
1.0,1,V,V,V,U,400.0,type3,no data,0,52
1.0,1,V,N,O,R,1350.0,type2,less than 5,0,54
1.0,1,V,N,O,R,4725.0,type2,greater than 5,1,54
0.673972603,1,V,N,O,R,4725.0,type2,greater than 5,0,55
0.99726776,1,V,N,O,R,1988.0,type3,less than 5,0,12
0.99726776,1,V,N,O,R,4970.0,type2,greater than 5,1,41
1.0,0,V,N,O,R,250.0,type2,less than 5,0,62
1.0,1,V,N,O,R,350.0,type3,greater than 5,0,95
1.0,0,V,N,O,R,500.0,type3,greater than 5,0,163
1.0,0,V,N,O,R,332.0,type3,less than 5,1,142
0.61369863,0,V,N,O,R,332.0,type3,less than 5,0,143
1.0,0,V,V,V,U,792.0,type3,no data,0,32
1.0,1,V,N,O,R,15860.0,type3,greater than 10,1,50
1.0,1,V,N,O,R,15860.0,type3,greater than 10,1,51
1.0,0,V,N,O,R,321.0,type3,less than 5,0,43
1.0,0,V,N,O,R,800.0,type3,less than 5,0,39
0.99726776,0,V,N,O,R,800.0,type3,less than 5,0,41
1.0,0,V,N,O,R,3500.0,type2,greater than 5,1,4
0.161643836,0,V,V,V,U,344.0,type2,no data,0,53
1.0,0,V,V,V,U,5800.0,type3,no data,1,55
1.0,0,V,N,O,R,250.0,type3,greater than 5,0,104
1.0,0,V,N,O,R,250.0,type3,greater than 5,0,105
0.167123288,0,V,V,V,U,300.0,type2,no data,1,34
1.0,0,V,V,V,U,355.0,type3,no data,0,32
1.0,0,V,V,V,U,355.0,type3,no data,0,33
1.0,0,V,V,V,U,185.0,type3,no data,0,52
1.0,0,V,N,O,R,3200.0,type3,greater than 5,1,24
0.494535519,0,V,N,O,R,3200.0,type3,greater than 5,0,26
0.051912568,0,V,V,V,U,1450.0,type3,no data,0,52
0.547945205,0,N,V,V,U,800.0,type3,no data,1,33
1.0,0,V,V,V,U,7382.0,type2,no data,0,32
0.994535519,0,V,V,V,U,17000.0,type3,no data,1,36
1.0,0,N,V,V,U,10000.0,type3,no data,1,32
0.997260274,0,N,V,V,U,10000.0,type3,no data,0,35
0.038251366,1,N,V,V,U,1275.0,type3,no data,0,52
1.0,1,V,V,V,U,796.0,type3,no data,0,53
1.0,1,V,V,V,U,796.0,type3,no data,0,56
1.0,0,V,V,V,U,985.0,type3,no data,0,32
1.0,1,V,N,O,R,1800.0,type3,greater than 5,0,112
1.0,1,V,N,O,R,1800.0,type3,greater than 5,0,113
0.465753425,1,N,V,V,U,700.0,type3,no data,1,53
1.0,0,N,V,V,U,700.0,type3,no data,0,35
1.0,0,V,V,V,U,900.0,type2,no data,0,33
1.0,0,V,N,O,R,200.0,type3,less than 5,0,102
1.0,0,V,V,V,U,5320.0,type3,no data,0,26
1.0,1,N,V,V,U,2175.0,type3,no data,1,55
1.0,0,V,V,V,U,809.0,type3,no data,0,34
1.0,1,V,V,V,U,300.0,type3,no data,0,52
0.99726776,1,N,V,V,U,1452.0,type3,no data,0,56
1.0,0,N,V,V,U,1876.0,type3,no data,0,33
0.99726776,0,N,V,V,U,1876.0,type3,no data,0,36
1.0,0,N,V,V,U,420.0,type3,no data,0,33
0.747945205,1,V,V,V,U,9000.0,type3,no data,0,33
0.915068493,0,V,N,O,R,1000.0,type3,greater than 5,0,53
0.052054795,0,N,V,V,U,400.0,type3,no data,1,34
1.0,1,V,V,V,U,1430.0,type2,no data,0,32
1.0,1,V,V,V,U,1430.0,type2,no data,0,35
1.0,0,V,N,O,R,3850.0,type2,less than 5,1,34
1.0,0,V,N,O,R,200.0,type2,less than 5,0,52
1.0,0,V,N,O,R,140.0,type2,less than 5,0,205
1.0,0,V,N,O,R,4772.0,type2,less than 5,0,27
1.0,0,N,V,V,U,300.0,type2,no data,0,33
1.0,0,N,V,V,U,210.0,type2,no data,0,35
1.0,0,V,V,V,U,3240.0,type2,no data,1,26
0.99726776,0,N,V,V,U,1050.0,type2,no data,0,36
1.0,1,V,V,V,U,3050.0,type2,no data,0,34
1.0,0,N,V,V,U,2170.0,type1,no data,0,32
0.994535519,0,N,V,V,U,2170.0,type1,no data,0,36
1.0,0,N,V,V,U,2200.0,type1,no data,0,52
1.0,0,N,V,V,U,2200.0,type1,no data,1,54
1.0,0,N,V,V,U,2200.0,type1,no data,0,55
1.0,1,N,V,V,U,5855.0,type1,no data,1,25
1.0,1,N,V,V,U,2504.0,type1,no data,0,24
0.49726776,1,N,V,V,U,696.0,type1,no data,0,52
1.0,1,V,N,O,R,3600.0,type1,less than 5,1,42
0.603825137,1,V,N,O,R,4096.0,type1,greater than 5,0,62
0.333333333,1,V,N,O,R,1061.0,type1,less than 5,0,52
1.0,1,V,N,O,R,1061.0,type1,less than 5,0,55
0.994535519,1,V,N,O,R,1061.0,type1,less than 5,0,56
1.0,1,V,N,O,R,1450.0,type1,less than 5,0,1
1.0,0,N,V,V,U,1650.0,type1,no data,0,34
0.438356164,0,N,V,V,U,300.0,type1,no data,0,53
1.0,0,N,V,V,U,5300.0,type1,no data,0,33
1.0,0,V,N,O,R,700.0,type1,less than 5,0,3
1.0,0,V,N,O,R,700.0,type1,less than 5,0,5
1.0,1,N,V,V,U,2968.0,type1,no data,1,24
0.8,0,N,V,V,U,325.0,type1,no data,1,33
1.0,0,V,V,V,U,120.0,type1,no data,0,53
1.0,0,V,N,O,R,450.0,type1,greater than 5,0,112
1.0,0,V,N,O,R,408.0,type1,less than 5,0,11
1.0,0,V,N,O,R,710.0,type1,less than 5,0,3
0.792349727,0,V,N,O,R,710.0,type1,less than 5,0,4
1.0,0,V,N,O,R,10900.0,type1,greater than 5,1,64
0.328767123,0,V,N,O,R,360.0,type1,less than 5,0,7
1.0,0,V,N,O,R,1850.0,type1,less than 5,0,4
1.0,0,V,N,O,R,2952.0,type1,less than 5,0,3
1.0,0,V,N,O,R,450.0,type1,less than 5,0,52
1.0,0,V,N,O,R,3000.0,type1,less than 5,1,49
1.0,0,V,N,O,R,625.0,type1,less than 5,1,46
1.0,0,V,V,V,U,3085.0,type1,no data,0,34
1.0,0,V,V,V,U,1900.0,type1,no data,0,32
0.994535519,0,V,V,V,U,2432.0,type1,no data,0,28
1.0,0,N,V,V,U,1614.0,type1,no data,0,24
1.0,0,N,V,V,U,1614.0,type1,no data,1,26
1.0,0,N,V,V,U,1196.0,type1,no data,0,32
0.252054795,0,V,N,O,R,2280.0,type1,less than 5,0,29
1.0,0,V,V,V,U,460.0,type1,no data,0,32
0.081967213,0,N,V,V,U,4337.0,type1,no data,1,32
1.0,0,V,V,V,U,300.0,type1,no data,0,33
1.0,0,N,V,V,U,336.0,type1,no data,0,53
1.0,0,N,V,V,U,336.0,type1,no data,0,54
1.0,0,N,V,V,U,600.0,type1,no data,0,24
1.0,0,N,V,V,U,750.0,type1,no data,0,53
0.997260274,0,V,N,O,R,1556.0,type1,less than 5,0,21
1.0,0,V,N,O,R,1902.0,type1,less than 5,1,17
1.0,0,V,N,O,R,1902.0,type1,less than 5,0,18
0.994535519,0,V,N,O,R,1902.0,type1,less than 5,0,20
1.0,0,V,V,V,U,700.0,type1,no data,0,35
1.0,0,V,V,V,U,600.0,type1,no data,0,24
0.99726776,0,V,V,V,U,600.0,type1,no data,0,28
1.0,0,V,V,V,U,1800.0,type1,no data,1,26
0.743169399,0,V,N,O,R,3050.0,type1,greater than 10,0,0
0.99726776,0,V,N,O,R,4430.0,type1,greater than 5,0,41
1.0,0,V,N,O,R,250.0,type1,less than 5,0,18
1.0,0,V,N,O,R,638.0,type1,less than 5,0,5
1.0,0,V,N,O,R,3950.0,type1,less than 5,0,20
1.0,0,V,N,O,R,1100.0,type1,less than 5,1,25
1.0,0,V,N,O,R,910.0,type1,less than 5,0,5
0.994535519,0,V,N,O,R,1181.0,type1,greater than 5,1,26
1.0,0,V,N,O,R,620.0,type1,less than 5,1,93
1.0,0,V,N,O,R,4780.0,type1,less than 5,0,18
0.494535519,0,V,N,O,R,11300.0,type1,less than 5,1,7
0.857534247,0,V,N,O,R,2250.0,type1,less than 5,0,63
1.0,0,V,N,O,R,750.0,type1,less than 5,1,112
1.0,0,V,N,O,R,750.0,type1,less than 5,1,113
1.0,0,V,N,O,R,1200.0,type1,less than 5,0,17
0.75136612,0,V,N,O,R,3850.0,type1,greater than 5,0,49
0.104109589,0,V,N,O,R,1650.0,type1,less than 5,0,33
0.50273224,1,V,N,O,R,11300.0,type1,less than 5,1,13
1.0,0,V,V,V,U,400.0,type1,no data,0,52
0.665753425,0,V,V,V,U,400.0,type1,no data,0,53
1.0,0,V,V,V,U,13777.0,type1,no data,1,32
1.0,0,N,V,V,U,2240.0,type1,no data,0,34
0.580821918,0,V,V,V,U,518.0,type1,no data,0,25
1.0,0,V,V,V,U,165.0,type1,no data,0,55
1.0,0,V,V,V,U,630.0,type1,no data,0,24
1.0,0,V,V,V,U,240.0,type1,no data,0,55
1.0,0,V,V,V,U,350.0,type1,no data,0,32
1.0,0,V,V,V,U,370.0,type1,no data,0,33
1.0,0,V,V,V,U,1300.0,type1,no data,0,33
1.0,0,V,V,V,U,582.0,type1,no data,0,33
0.81369863,0,V,V,V,U,582.0,type1,no data,0,34
1.0,0,V,V,V,U,1945.0,type1,no data,0,24
1.0,0,V,V,V,U,1200.0,type1,no data,0,25
0.747945205,0,V,V,V,U,423.0,type1,no data,0,34
1.0,0,V,V,V,U,700.0,type1,no data,0,33
0.794520548,0,V,V,V,U,700.0,type1,no data,1,34
1.0,0,V,N,O,R,650.0,type1,less than 5,1,92
0.99726776,0,V,N,O,R,650.0,type1,less than 5,0,96
1.0,0,V,V,V,U,510.0,type1,no data,0,32
1.0,0,V,V,V,U,510.0,type1,no data,1,34
1.0,0,N,V,V,U,1400.0,type1,no data,0,52
1.0,0,V,N,O,R,350.0,type1,less than 5,0,82
1.0,0,V,N,O,R,350.0,type1,less than 5,0,84
1.0,0,N,V,V,U,310.0,type1,no data,1,52
1.0,0,V,N,O,R,1210.0,type1,greater than 5,0,65
1.0,0,V,N,O,R,2150.0,type1,less than 5,0,12
1.0,0,V,N,O,R,2612.0,type1,less than 5,0,12
1.0,0,V,N,O,R,624.0,type1,less than 5,0,63
1.0,0,V,N,O,R,488.0,type1,greater than 5,0,112
0.580821918,0,V,N,O,R,488.0,type1,greater than 5,0,113
0.0,0,V,V,V,U,1740.0,type1,no data,0,52
1.0,0,V,V,V,U,5250.0,type1,no data,1,32
1.0,0,V,V,V,U,366.0,type1,no data,0,53
1.0,0,N,V,V,U,500.0,type1,no data,0,32
1.0,0,N,V,V,U,500.0,type1,no data,0,33
1.0,0,V,V,V,U,1500.0,type1,no data,0,33
0.99726776,0,V,V,V,U,1500.0,type1,no data,0,36
1.0,0,V,V,V,U,1702.0,type1,no data,0,36
1.0,0,V,V,V,U,2140.0,type1,no data,0,33
1.0,0,V,V,V,U,1405.0,type1,no data,0,32
0.169863014,0,V,V,V,U,1405.0,type1,no data,0,34
1.0,0,N,V,V,U,1112.0,type1,no data,0,34
0.994535519,0,V,N,O,R,1380.0,type1,greater than 5,0,61
1.0,0,V,V,V,U,3107.0,type1,no data,0,34
1.0,0,N,V,V,U,3120.0,type1,no data,1,32
1.0,0,V,V,V,U,1501.0,type1,no data,0,34
0.0,0,V,V,V,U,707.0,type1,no data,0,55
0.99726776,0,N,V,V,U,650.0,type1,no data,0,56
1.0,0,V,N,O,R,650.0,type1,less than 5,0,62
1.0,0,V,N,O,R,1075.0,type1,less than 5,1,26
1.0,0,V,V,V,U,2406.0,type1,no data,0,26
1.0,0,N,V,V,U,2020.0,type1,no data,0,25
1.0,0,N,V,V,U,2020.0,type1,no data,0,26
1.0,0,V,V,V,U,2880.0,type1,no data,0,34
0.052054795,0,V,V,V,U,2880.0,type1,no data,0,35
1.0,0,N,V,V,U,1300.0,type1,no data,0,54
1.0,0,V,V,V,U,539.0,type1,no data,1,54
1.0,0,N,V,V,U,600.0,type1,no data,0,52
1.0,0,N,V,V,U,600.0,type1,no data,0,53
1.0,0,V,V,V,U,450.0,type1,no data,0,53
1.0,0,V,V,V,U,1050.0,type1,no data,0,52
0.832876712,0,V,N,O,R,540.0,type1,less than 5,0,17
1.0,0,V,V,V,U,2880.0,type1,no data,0,35
1.0,0,V,V,V,U,2880.0,type1,no data,0,36
1.0,0,N,V,V,U,450.0,type1,no data,0,52
1.0,0,V,V,V,U,600.0,type1,no data,0,54
0.084699454,0,N,V,V,U,560.0,type1,no data,0,52
1.0,0,V,V,V,U,1500.0,type1,no data,0,53
0.989041096,0,V,V,V,U,530.0,type1,no data,0,35
0.967213115,0,V,V,V,U,530.0,type1,no data,0,36
0.99726776,0,V,N,O,R,900.0,type1,less than 5,0,86
1.0,0,V,V,V,U,450.0,type1,no data,0,24
1.0,0,V,V,V,U,2075.0,type1,no data,0,52
1.0,0,V,V,V,U,2250.0,type1,no data,0,24
1.0,0,V,V,V,U,2250.0,type1,no data,0,26
1.0,0,V,N,O,R,880.0,type1,less than 5,0,114
1.0,1,N,V,V,U,400.0,type1,no data,0,52
0.052054795,1,N,V,V,U,400.0,type1,no data,0,53
1.0,0,V,N,O,R,820.0,type1,less than 5,0,52
1.0,0,V,V,V,U,1200.0,type1,no data,0,34
0.99726776,0,N,V,V,U,878.0,type1,no data,0,28
1.0,0,V,N,O,R,1900.0,type1,less than 5,0,9
0.495890411,1,N,V,V,U,450.0,type1,no data,0,53
0.989041096,0,V,N,O,R,2233.0,type1,greater than 5,0,47
1.0,0,V,V,V,U,3000.0,type1,no data,0,32
1.0,1,V,N,O,R,206.0,type1,less than 5,0,112
0.99726776,1,N,V,V,U,380.0,type1,no data,0,56
1.0,0,V,N,O,R,7023.0,type1,less than 5,0,234
0.702185792,1,N,V,V,U,4601.0,type1,no data,0,24
1.0,0,V,N,O,R,2394.0,type1,less than 5,0,4
1.0,0,N,V,V,U,360.0,type2,no data,0,54
1.0,0,N,V,V,U,360.0,type2,no data,0,55
1.0,0,V,V,V,U,690.0,type2,no data,0,34
0.161643836,0,N,V,V,U,730.0,type2,no data,0,53
1.0,0,N,V,V,U,800.0,type2,no data,0,53
1.0,0,N,V,V,U,800.0,type2,no data,0,55
1.0,0,N,V,V,U,1020.0,type2,no data,1,52
1.0,0,V,N,O,R,8436.0,type2,less than 5,0,24
1.0,0,V,N,O,R,8436.0,type2,less than 5,1,25
1.0,0,V,V,V,U,1303.0,type2,no data,0,53
1.0,0,V,V,V,U,650.0,type2,no data,0,53
1.0,0,V,V,V,U,895.0,type2,no data,0,24
0.997260274,0,V,V,V,U,895.0,type2,no data,1,27
1.0,0,V,N,O,R,1600.0,type2,greater than 5,0,58
1.0,0,N,V,V,U,882.0,type2,no data,0,52
0.901369863,0,N,V,V,U,700.0,type2,no data,0,53
1.0,0,V,V,V,U,850.0,type2,no data,0,32
1.0,0,V,V,V,U,850.0,type2,no data,0,34
1.0,0,V,N,O,R,690.0,type2,less than 5,0,16
0.99726776,0,V,N,O,R,2770.0,type2,less than 5,0,6
0.915068493,0,V,V,V,U,478.0,type2,no data,0,53
1.0,0,V,N,O,R,1460.0,type2,greater than 5,0,5
1.0,0,N,V,V,U,792.0,type2,no data,0,34
1.0,0,V,N,O,R,723.0,type2,less than 5,0,63
0.0,0,V,V,V,U,900.0,type1,no data,0,52
0.0,0,V,V,V,U,900.0,type1,no data,1,53
0.0,0,V,V,V,U,1000.0,type1,no data,0,56
1.0,1,V,N,O,R,250.0,type1,less than 5,0,62
1.0,1,V,N,O,R,612.0,type1,less than 5,0,93
1.0,1,V,N,O,R,3887.0,type1,less than 5,0,1
0.808219178,1,N,V,V,U,250.0,type1,no data,0,53
0.99726776,0,N,V,V,U,1330.0,type1,no data,0,28
1.0,1,N,V,V,U,320.0,type1,no data,0,55
0.663934426,1,V,N,O,R,3450.0,type1,less than 5,0,34
1.0,1,N,V,V,U,4350.0,type1,no data,0,32
0.747945205,1,V,N,O,R,300.0,type1,less than 5,0,45
1.0,1,V,N,O,R,4536.0,type1,greater than 5,0,53
1.0,1,V,N,O,R,1024.0,type1,greater than 5,0,1
1.0,1,V,N,O,R,1024.0,type1,greater than 5,0,3
1.0,0,N,V,V,U,250.0,type1,no data,0,24
1.0,0,N,V,V,U,250.0,type1,no data,0,25
1.0,0,N,V,V,U,634.0,type1,no data,0,52
1.0,0,N,V,V,U,634.0,type1,no data,0,55
1.0,0,N,V,V,U,160.0,type1,no data,0,32
